,recipe_id,recommendations
2879,2100,"[Row(user_id=84818, rating=5.452170372009277), Row(user_id=53016, rating=5.146811485290527), Row(user_id=14728, rating=5.133618354797363), Row(user_id=80017, rating=5.133618354797363), Row(user_id=9929, rating=5.133618354797363), Row(user_id=44993, rating=5.095698356628418), Row(user_id=2934, rating=5.070179462432861), Row(user_id=82456, rating=5.069511413574219), Row(user_id=49756, rating=5.055501937866211), Row(user_id=50580, rating=4.9676899909973145)]"
2880,2330,"[Row(user_id=44993, rating=5.424314498901367), Row(user_id=2934, rating=5.302248001098633), Row(user_id=84818, rating=5.294578552246094), Row(user_id=9284, rating=5.176609992980957), Row(user_id=78395, rating=5.130221366882324), Row(user_id=86417, rating=5.130221366882324), Row(user_id=77755, rating=5.130221366882324), Row(user_id=9659, rating=5.116650581359863), Row(user_id=50527, rating=5.091391563415527), Row(user_id=38469, rating=5.091391563415527)]"
2881,911,"[Row(user_id=44993, rating=5.531614303588867), Row(user_id=54625, rating=5.371722221374512), Row(user_id=37637, rating=5.321142196655273), Row(user_id=38871, rating=5.321142196655273), Row(user_id=87617, rating=5.321142196655273), Row(user_id=8208, rating=5.321142196655273), Row(user_id=2934, rating=5.299830436706543), Row(user_id=12, rating=5.299354553222656), Row(user_id=25667, rating=5.299354553222656), Row(user_id=10653, rating=5.299354553222656)]"
2882,1131,"[Row(user_id=44993, rating=5.046326637268066), Row(user_id=54625, rating=4.92813777923584), Row(user_id=87617, rating=4.891124725341797), Row(user_id=8208, rating=4.891124725341797), Row(user_id=38871, rating=4.891124725341797), Row(user_id=37637, rating=4.891124725341797), Row(user_id=25667, rating=4.85684871673584), Row(user_id=27079, rating=4.85684871673584), Row(user_id=10653, rating=4.85684871673584), Row(user_id=12, rating=4.85684871673584)]"
2883,1042,"[Row(user_id=84818, rating=6.628141403198242), Row(user_id=80017, rating=6.200659275054932), Row(user_id=14728, rating=6.200659275054932), Row(user_id=9929, rating=6.200659275054932), Row(user_id=53016, rating=6.187804222106934), Row(user_id=82456, rating=6.18356990814209), Row(user_id=49756, rating=6.052587509155273), Row(user_id=82803, rating=5.984857082366943), Row(user_id=15052, rating=5.875581741333008), Row(user_id=65974, rating=5.870467662811279)]"
2884,1602,"[Row(user_id=44993, rating=5.172243118286133), Row(user_id=2934, rating=4.997967720031738), Row(user_id=54625, rating=4.949982643127441), Row(user_id=9284, rating=4.897578239440918), Row(user_id=27079, rating=4.896171569824219), Row(user_id=25667, rating=4.896171569824219), Row(user_id=12, rating=4.896171569824219), Row(user_id=10653, rating=4.896171569824219), Row(user_id=13119, rating=4.896171569824219), Row(user_id=59647, rating=4.878848552703857)]"
2885,3302,"[Row(user_id=44993, rating=5.490850448608398), Row(user_id=2934, rating=5.313535690307617), Row(user_id=54625, rating=5.241707801818848), Row(user_id=9284, rating=5.204380989074707), Row(user_id=27079, rating=5.187093734741211), Row(user_id=12, rating=5.187093734741211), Row(user_id=10653, rating=5.187093734741211), Row(user_id=25667, rating=5.187093734741211), Row(user_id=13119, rating=5.187093734741211), Row(user_id=59647, rating=5.176164627075195)]"
2886,933,"[Row(user_id=44993, rating=5.316224098205566), Row(user_id=2934, rating=5.149139881134033), Row(user_id=54625, rating=5.067136764526367), Row(user_id=9284, rating=5.041917324066162), Row(user_id=27079, rating=5.015758037567139), Row(user_id=10653, rating=5.015758037567139), Row(user_id=25667, rating=5.015758037567139), Row(user_id=12, rating=5.015758037567139), Row(user_id=13119, rating=5.015758037567139), Row(user_id=59647, rating=5.009627342224121)]"
2887,714,"[Row(user_id=44993, rating=5.1713762283325195), Row(user_id=54625, rating=5.0205535888671875), Row(user_id=87617, rating=4.9728240966796875), Row(user_id=37637, rating=4.9728240966796875), Row(user_id=38871, rating=4.9728240966796875), Row(user_id=8208, rating=4.9728240966796875), Row(user_id=2934, rating=4.955470561981201), Row(user_id=12, rating=4.95315408706665), Row(user_id=10653, rating=4.95315408706665), Row(user_id=25667, rating=4.95315408706665)]"
2888,1364,"[Row(user_id=44993, rating=5.530797958374023), Row(user_id=84818, rating=5.428966522216797), Row(user_id=2934, rating=5.412010669708252), Row(user_id=9284, rating=5.282003402709961), Row(user_id=77755, rating=5.235222339630127), Row(user_id=86417, rating=5.235222339630127), Row(user_id=78395, rating=5.235222339630127), Row(user_id=9659, rating=5.222855091094971), Row(user_id=44164, rating=5.195530891418457), Row(user_id=50527, rating=5.195530891418457)]"
2889,1604,"[Row(user_id=44993, rating=5.51478385925293), Row(user_id=2934, rating=5.311534881591797), Row(user_id=54625, rating=5.307681083679199), Row(user_id=27079, rating=5.244616508483887), Row(user_id=12, rating=5.244616508483887), Row(user_id=25667, rating=5.244616508483887), Row(user_id=10653, rating=5.244616508483887), Row(user_id=13119, rating=5.244616508483887), Row(user_id=8208, rating=5.24152135848999), Row(user_id=38871, rating=5.24152135848999)]"
2890,2274,"[Row(user_id=44993, rating=5.7439470291137695), Row(user_id=2934, rating=5.592069625854492), Row(user_id=84818, rating=5.485212802886963), Row(user_id=9284, rating=5.466613292694092), Row(user_id=54625, rating=5.425714492797852), Row(user_id=77755, rating=5.415424346923828), Row(user_id=86417, rating=5.415424346923828), Row(user_id=78395, rating=5.415424346923828), Row(user_id=59647, rating=5.400702476501465), Row(user_id=9659, rating=5.395196914672852)]"
2891,3094,"[Row(user_id=44993, rating=5.314957141876221), Row(user_id=54625, rating=5.216403484344482), Row(user_id=37637, rating=5.185972690582275), Row(user_id=8208, rating=5.185972690582275), Row(user_id=38871, rating=5.185972690582275), Row(user_id=87617, rating=5.185972690582275), Row(user_id=25667, rating=5.136382102966309), Row(user_id=13119, rating=5.136382102966309), Row(user_id=10653, rating=5.136382102966309), Row(user_id=12, rating=5.136382102966309)]"
2892,195,"[Row(user_id=44993, rating=5.256163120269775), Row(user_id=54625, rating=5.192907810211182), Row(user_id=37637, rating=5.174098491668701), Row(user_id=38871, rating=5.174098491668701), Row(user_id=87617, rating=5.174098491668701), Row(user_id=8208, rating=5.174098491668701), Row(user_id=50692, rating=5.112550735473633), Row(user_id=25667, rating=5.10725736618042), Row(user_id=10653, rating=5.10725736618042), Row(user_id=12, rating=5.10725736618042)]"
2893,1185,"[Row(user_id=84818, rating=5.632619380950928), Row(user_id=44993, rating=5.453101634979248), Row(user_id=2934, rating=5.388153076171875), Row(user_id=53016, rating=5.3459014892578125), Row(user_id=14728, rating=5.320253372192383), Row(user_id=80017, rating=5.320253372192383), Row(user_id=9929, rating=5.320253372192383), Row(user_id=49756, rating=5.261640548706055), Row(user_id=9284, rating=5.242478370666504), Row(user_id=82456, rating=5.228718280792236)]"
2894,2615,"[Row(user_id=84818, rating=5.683454990386963), Row(user_id=53016, rating=5.361484527587891), Row(user_id=9929, rating=5.349260330200195), Row(user_id=80017, rating=5.349260330200195), Row(user_id=14728, rating=5.349260330200195), Row(user_id=44993, rating=5.287843227386475), Row(user_id=82456, rating=5.285654067993164), Row(user_id=2934, rating=5.266151428222656), Row(user_id=49756, rating=5.265020370483398), Row(user_id=50580, rating=5.169261932373047)]"
2895,3275,"[Row(user_id=44993, rating=5.245260238647461), Row(user_id=54625, rating=5.152730941772461), Row(user_id=37637, rating=5.124259948730469), Row(user_id=8208, rating=5.124259948730469), Row(user_id=38871, rating=5.124259948730469), Row(user_id=87617, rating=5.124259948730469), Row(user_id=25667, rating=5.07285737991333), Row(user_id=13119, rating=5.07285737991333), Row(user_id=10653, rating=5.07285737991333), Row(user_id=12, rating=5.07285737991333)]"
2896,256,"[Row(user_id=44993, rating=5.408781051635742), Row(user_id=54625, rating=5.248591899871826), Row(user_id=37637, rating=5.197865962982178), Row(user_id=87617, rating=5.197865962982178), Row(user_id=38871, rating=5.197865962982178), Row(user_id=8208, rating=5.197865962982178), Row(user_id=2934, rating=5.184389114379883), Row(user_id=25667, rating=5.178564071655273), Row(user_id=10653, rating=5.178564071655273), Row(user_id=12, rating=5.178564071655273)]"
2897,1936,"[Row(user_id=44993, rating=5.397899627685547), Row(user_id=2934, rating=5.262354850769043), Row(user_id=84818, rating=5.193290710449219), Row(user_id=9284, rating=5.142048358917236), Row(user_id=78395, rating=5.094599723815918), Row(user_id=77755, rating=5.094599723815918), Row(user_id=86417, rating=5.094599723815918), Row(user_id=54625, rating=5.086529731750488), Row(user_id=9659, rating=5.077450752258301), Row(user_id=59647, rating=5.072331428527832)]"
2898,2016,"[Row(user_id=44993, rating=5.540159225463867), Row(user_id=2934, rating=5.3517560958862305), Row(user_id=54625, rating=5.305055618286133), Row(user_id=27079, rating=5.246851921081543), Row(user_id=10653, rating=5.246851921081543), Row(user_id=25667, rating=5.246851921081543), Row(user_id=12, rating=5.246851921081543), Row(user_id=13119, rating=5.246851921081543), Row(user_id=9284, rating=5.244806289672852), Row(user_id=38871, rating=5.229668617248535)]"
2899,1257,"[Row(user_id=44993, rating=5.343990325927734), Row(user_id=54625, rating=5.158530235290527), Row(user_id=2934, rating=5.138151168823242), Row(user_id=37637, rating=5.099442005157471), Row(user_id=87617, rating=5.099442005157471), Row(user_id=38871, rating=5.099442005157471), Row(user_id=8208, rating=5.099442005157471), Row(user_id=25667, rating=5.094518661499023), Row(user_id=10653, rating=5.094518661499023), Row(user_id=12, rating=5.094518661499023)]"
2900,3507,"[Row(user_id=44993, rating=5.272824764251709), Row(user_id=2934, rating=5.106300354003906), Row(user_id=54625, rating=5.027148723602295), Row(user_id=9284, rating=5.000223159790039), Row(user_id=13119, rating=4.975927352905273), Row(user_id=12, rating=4.975927352905273), Row(user_id=25667, rating=4.975927352905273), Row(user_id=10653, rating=4.975927352905273), Row(user_id=27079, rating=4.975927352905273), Row(user_id=59647, rating=4.969066619873047)]"
2901,98,"[Row(user_id=44993, rating=5.251132965087891), Row(user_id=84818, rating=5.15682315826416), Row(user_id=2934, rating=5.1387939453125), Row(user_id=9284, rating=5.0152130126953125), Row(user_id=86417, rating=4.970837593078613), Row(user_id=78395, rating=4.970837593078613), Row(user_id=77755, rating=4.970837593078613), Row(user_id=9659, rating=4.959210395812988), Row(user_id=53016, rating=4.933719635009766), Row(user_id=44164, rating=4.933145523071289)]"
2902,678,"[Row(user_id=44993, rating=5.473292350769043), Row(user_id=84818, rating=5.43095588684082), Row(user_id=2934, rating=5.366631507873535), Row(user_id=9284, rating=5.234323978424072), Row(user_id=86417, rating=5.189024448394775), Row(user_id=78395, rating=5.189024448394775), Row(user_id=77755, rating=5.189024448394775), Row(user_id=53016, rating=5.187313556671143), Row(user_id=9659, rating=5.179605484008789), Row(user_id=52833, rating=5.154905319213867)]"
2903,1308,"[Row(user_id=44993, rating=5.364314556121826), Row(user_id=54625, rating=5.169382095336914), Row(user_id=2934, rating=5.162806510925293), Row(user_id=37637, rating=5.107177734375), Row(user_id=87617, rating=5.107177734375), Row(user_id=38871, rating=5.107177734375), Row(user_id=8208, rating=5.107177734375), Row(user_id=10653, rating=5.106797218322754), Row(user_id=25667, rating=5.106797218322754), Row(user_id=12, rating=5.106797218322754)]"
2904,1348,"[Row(user_id=44993, rating=5.334578514099121), Row(user_id=54625, rating=5.144460678100586), Row(user_id=2934, rating=5.132009029388428), Row(user_id=38871, rating=5.083832740783691), Row(user_id=87617, rating=5.083832740783691), Row(user_id=37637, rating=5.083832740783691), Row(user_id=8208, rating=5.083832740783691), Row(user_id=12, rating=5.0815110206604), Row(user_id=10653, rating=5.0815110206604), Row(user_id=25667, rating=5.0815110206604)]"
2905,490,"[Row(user_id=44993, rating=5.438234329223633), Row(user_id=84818, rating=5.398681640625), Row(user_id=2934, rating=5.332724571228027), Row(user_id=9284, rating=5.201107978820801), Row(user_id=78395, rating=5.15614128112793), Row(user_id=77755, rating=5.15614128112793), Row(user_id=86417, rating=5.15614128112793), Row(user_id=53016, rating=5.156101703643799), Row(user_id=9659, rating=5.146903991699219), Row(user_id=52833, rating=5.122831344604492)]"
2906,2130,"[Row(user_id=44993, rating=5.282291889190674), Row(user_id=54625, rating=5.112485408782959), Row(user_id=2934, rating=5.070943832397461), Row(user_id=37637, rating=5.058537483215332), Row(user_id=87617, rating=5.058537483215332), Row(user_id=38871, rating=5.058537483215332), Row(user_id=8208, rating=5.058537483215332), Row(user_id=12, rating=5.046639442443848), Row(user_id=25667, rating=5.046639442443848), Row(user_id=10653, rating=5.046639442443848)]"
2907,3820,"[Row(user_id=44993, rating=5.400494575500488), Row(user_id=2934, rating=5.272392272949219), Row(user_id=84818, rating=5.236069202423096), Row(user_id=9284, rating=5.149510383605957), Row(user_id=78395, rating=5.102724552154541), Row(user_id=77755, rating=5.102724552154541), Row(user_id=86417, rating=5.102724552154541), Row(user_id=9659, rating=5.087512016296387), Row(user_id=54625, rating=5.076107025146484), Row(user_id=59647, rating=5.071630477905273)]"
2908,1792,"[Row(user_id=44993, rating=5.191990852355957), Row(user_id=2934, rating=4.999904632568359), Row(user_id=54625, rating=4.99826717376709), Row(user_id=27079, rating=4.93865442276001), Row(user_id=12, rating=4.93865442276001), Row(user_id=25667, rating=4.93865442276001), Row(user_id=10653, rating=4.93865442276001), Row(user_id=13119, rating=4.93865442276001), Row(user_id=8208, rating=4.936393737792969), Row(user_id=38871, rating=4.936393737792969)]"
2909,1832,"[Row(user_id=44993, rating=5.604860305786133), Row(user_id=2934, rating=5.420682907104492), Row(user_id=54625, rating=5.3559956550598145), Row(user_id=9284, rating=5.310328483581543), Row(user_id=27079, rating=5.2992095947265625), Row(user_id=10653, rating=5.2992095947265625), Row(user_id=12, rating=5.2992095947265625), Row(user_id=25667, rating=5.2992095947265625), Row(user_id=13119, rating=5.2992095947265625), Row(user_id=59647, rating=5.284970283508301)]"
2910,2573,"[Row(user_id=84818, rating=5.212283134460449), Row(user_id=44993, rating=5.176746368408203), Row(user_id=2934, rating=5.089950084686279), Row(user_id=53016, rating=4.9668498039245605), Row(user_id=9284, rating=4.960087776184082), Row(user_id=80017, rating=4.9348015785217285), Row(user_id=14728, rating=4.9348015785217285), Row(user_id=9929, rating=4.9348015785217285), Row(user_id=86417, rating=4.918529510498047), Row(user_id=77755, rating=4.918529510498047)]"
2911,1524,"[Row(user_id=44993, rating=5.293735980987549), Row(user_id=2934, rating=5.142045021057129), Row(user_id=9284, rating=5.030350685119629), Row(user_id=54625, rating=5.020531177520752), Row(user_id=84818, rating=4.992406368255615), Row(user_id=59647, rating=4.982295036315918), Row(user_id=77755, rating=4.98210334777832), Row(user_id=78395, rating=4.98210334777832), Row(user_id=86417, rating=4.98210334777832), Row(user_id=10653, rating=4.974163055419922)]"
2912,345,"[Row(user_id=44993, rating=5.364582061767578), Row(user_id=2934, rating=5.2105560302734375), Row(user_id=9284, rating=5.097469329833984), Row(user_id=54625, rating=5.08824348449707), Row(user_id=84818, rating=5.057584285736084), Row(user_id=59647, rating=5.049100875854492), Row(user_id=77755, rating=5.048548221588135), Row(user_id=86417, rating=5.048548221588135), Row(user_id=78395, rating=5.048548221588135), Row(user_id=12, rating=5.041155815124512)]"
2913,595,"[Row(user_id=8862, rating=5.085242748260498), Row(user_id=80939, rating=5.017514228820801), Row(user_id=87303, rating=5.010379791259766), Row(user_id=49950, rating=4.982079982757568), Row(user_id=76328, rating=4.982079982757568), Row(user_id=82614, rating=4.981368541717529), Row(user_id=8208, rating=4.962614059448242), Row(user_id=87617, rating=4.962614059448242), Row(user_id=37637, rating=4.962614059448242), Row(user_id=38871, rating=4.962614059448242)]"
2914,2285,"[Row(user_id=84818, rating=5.335696220397949), Row(user_id=44993, rating=5.21612548828125), Row(user_id=2934, rating=5.144280433654785), Row(user_id=53016, rating=5.071782112121582), Row(user_id=14728, rating=5.044271469116211), Row(user_id=9929, rating=5.044271469116211), Row(user_id=80017, rating=5.044271469116211), Row(user_id=9284, rating=5.008195877075195), Row(user_id=49756, rating=4.994656562805176), Row(user_id=52833, rating=4.97286319732666)]"
2915,2435,"[Row(user_id=84818, rating=5.110414505004883), Row(user_id=44993, rating=5.062911033630371), Row(user_id=2934, rating=4.9803996086120605), Row(user_id=53016, rating=4.867849826812744), Row(user_id=9284, rating=4.852596282958984), Row(user_id=14728, rating=4.837234020233154), Row(user_id=9929, rating=4.837234020233154), Row(user_id=80017, rating=4.837234020233154), Row(user_id=77755, rating=4.812169075012207), Row(user_id=78395, rating=4.812169075012207)]"
2916,3466,"[Row(user_id=44993, rating=5.319334983825684), Row(user_id=84818, rating=5.219811916351318), Row(user_id=2934, rating=5.204793930053711), Row(user_id=9284, rating=5.0798563957214355), Row(user_id=77755, rating=5.034836769104004), Row(user_id=86417, rating=5.034836769104004), Row(user_id=78395, rating=5.034836769104004), Row(user_id=9659, rating=5.022866249084473), Row(user_id=44164, rating=4.996668815612793), Row(user_id=50527, rating=4.996668815612793)]"
2917,287,"[Row(user_id=44993, rating=5.75101375579834), Row(user_id=2934, rating=5.577287197113037), Row(user_id=54625, rating=5.469517707824707), Row(user_id=9284, rating=5.458940505981445), Row(user_id=59647, rating=5.416404724121094), Row(user_id=13119, rating=5.416229248046875), Row(user_id=10653, rating=5.416229248046875), Row(user_id=12, rating=5.416229248046875), Row(user_id=25667, rating=5.416229248046875), Row(user_id=27079, rating=5.416229248046875)]"
2918,3627,"[Row(user_id=84818, rating=5.402251720428467), Row(user_id=44993, rating=5.165135383605957), Row(user_id=53016, rating=5.117369651794434), Row(user_id=2934, rating=5.11611795425415), Row(user_id=14728, rating=5.09690523147583), Row(user_id=80017, rating=5.09690523147583), Row(user_id=9929, rating=5.09690523147583), Row(user_id=49756, rating=5.033090114593506), Row(user_id=82456, rating=5.017820835113525), Row(user_id=9284, rating=4.973944187164307)]"
2919,1168,"[Row(user_id=84818, rating=5.173039436340332), Row(user_id=44993, rating=5.149139404296875), Row(user_id=2934, rating=5.060672283172607), Row(user_id=9284, rating=4.932218074798584), Row(user_id=53016, rating=4.931185722351074), Row(user_id=80017, rating=4.898654937744141), Row(user_id=14728, rating=4.898654937744141), Row(user_id=9929, rating=4.898654937744141), Row(user_id=78395, rating=4.890686511993408), Row(user_id=77755, rating=4.890686511993408)]"
2920,1188,"[Row(user_id=44993, rating=5.468766212463379), Row(user_id=2934, rating=5.319154739379883), Row(user_id=9284, rating=5.201389312744141), Row(user_id=84818, rating=5.195542812347412), Row(user_id=54625, rating=5.174367904663086), Row(user_id=78395, rating=5.152194023132324), Row(user_id=86417, rating=5.152194023132324), Row(user_id=77755, rating=5.152194023132324), Row(user_id=59647, rating=5.14406156539917), Row(user_id=9659, rating=5.131639003753662)]"
2921,790,"[Row(user_id=44993, rating=4.792018890380859), Row(user_id=54625, rating=4.625633239746094), Row(user_id=2934, rating=4.607487678527832), Row(user_id=37637, rating=4.5726213455200195), Row(user_id=87617, rating=4.5726213455200195), Row(user_id=38871, rating=4.5726213455200195), Row(user_id=8208, rating=4.5726213455200195), Row(user_id=25667, rating=4.568248748779297), Row(user_id=10653, rating=4.568248748779297), Row(user_id=12, rating=4.568248748779297)]"
2922,1920,"[Row(user_id=87617, rating=4.8942694664001465), Row(user_id=38871, rating=4.8942694664001465), Row(user_id=37637, rating=4.8942694664001465), Row(user_id=8208, rating=4.8942694664001465), Row(user_id=54625, rating=4.889250755310059), Row(user_id=44993, rating=4.879824638366699), Row(user_id=50692, rating=4.837675094604492), Row(user_id=12, rating=4.796754360198975), Row(user_id=25667, rating=4.796754360198975), Row(user_id=10653, rating=4.796754360198975)]"
2923,1631,"[Row(user_id=44993, rating=5.221318244934082), Row(user_id=2934, rating=5.04936408996582), Row(user_id=54625, rating=4.990135669708252), Row(user_id=9284, rating=4.946689128875732), Row(user_id=27079, rating=4.937111854553223), Row(user_id=25667, rating=4.937111854553223), Row(user_id=12, rating=4.937111854553223), Row(user_id=10653, rating=4.937111854553223), Row(user_id=13119, rating=4.937111854553223), Row(user_id=59647, rating=4.923477649688721)]"
2924,3731,"[Row(user_id=44993, rating=5.360027313232422), Row(user_id=2934, rating=5.202452659606934), Row(user_id=9284, rating=5.090696334838867), Row(user_id=54625, rating=5.090230941772461), Row(user_id=59647, rating=5.046352386474609), Row(user_id=25667, rating=5.0419816970825195), Row(user_id=27079, rating=5.0419816970825195), Row(user_id=12, rating=5.0419816970825195), Row(user_id=13119, rating=5.0419816970825195), Row(user_id=10653, rating=5.0419816970825195)]"
2925,752,"[Row(user_id=44993, rating=5.818934440612793), Row(user_id=2934, rating=5.666745185852051), Row(user_id=84818, rating=5.5657877922058105), Row(user_id=9284, rating=5.539091110229492), Row(user_id=54625, rating=5.493683815002441), Row(user_id=77755, rating=5.487386226654053), Row(user_id=78395, rating=5.487386226654053), Row(user_id=86417, rating=5.487386226654053), Row(user_id=59647, rating=5.470510482788086), Row(user_id=9659, rating=5.467328071594238)]"
2926,1782,"[Row(user_id=44993, rating=5.681490898132324), Row(user_id=2934, rating=5.531764984130859), Row(user_id=84818, rating=5.428252220153809), Row(user_id=9284, rating=5.407505035400391), Row(user_id=54625, rating=5.365861892700195), Row(user_id=77755, rating=5.3569183349609375), Row(user_id=78395, rating=5.3569183349609375), Row(user_id=86417, rating=5.3569183349609375), Row(user_id=59647, rating=5.341770172119141), Row(user_id=9659, rating=5.337040901184082)]"
2927,2472,"[Row(user_id=44993, rating=5.289610862731934), Row(user_id=2934, rating=5.118141174316406), Row(user_id=54625, rating=5.050719261169434), Row(user_id=9284, rating=5.013206481933594), Row(user_id=27079, rating=4.997893333435059), Row(user_id=12, rating=4.997893333435059), Row(user_id=10653, rating=4.997893333435059), Row(user_id=25667, rating=4.997893333435059), Row(user_id=13119, rating=4.997893333435059), Row(user_id=59647, rating=4.98673152923584)]"
2928,1173,"[Row(user_id=84818, rating=5.579578876495361), Row(user_id=44993, rating=5.502408981323242), Row(user_id=2934, rating=5.4174957275390625), Row(user_id=53016, rating=5.310891151428223), Row(user_id=80017, rating=5.279076099395752), Row(user_id=14728, rating=5.279076099395752), Row(user_id=9929, rating=5.279076099395752), Row(user_id=9284, rating=5.27700138092041), Row(user_id=77755, rating=5.233500003814697), Row(user_id=78395, rating=5.233500003814697)]"
2929,1593,"[Row(user_id=44993, rating=5.616683006286621), Row(user_id=2934, rating=5.439302921295166), Row(user_id=54625, rating=5.354979515075684), Row(user_id=9284, rating=5.326306343078613), Row(user_id=13119, rating=5.300418853759766), Row(user_id=12, rating=5.300418853759766), Row(user_id=25667, rating=5.300418853759766), Row(user_id=10653, rating=5.300418853759766), Row(user_id=27079, rating=5.300418853759766), Row(user_id=59647, rating=5.293114185333252)]"
2930,2533,"[Row(user_id=44993, rating=5.034707069396973), Row(user_id=2934, rating=4.922066688537598), Row(user_id=84818, rating=4.917820930480957), Row(user_id=9284, rating=4.805232048034668), Row(user_id=86417, rating=4.762235641479492), Row(user_id=78395, rating=4.762235641479492), Row(user_id=77755, rating=4.762235641479492), Row(user_id=9659, rating=4.749809741973877), Row(user_id=38469, rating=4.72618293762207), Row(user_id=44164, rating=4.72618293762207)]"
2931,2314,"[Row(user_id=84818, rating=5.285264492034912), Row(user_id=82456, rating=4.949394702911377), Row(user_id=82803, rating=4.912168025970459), Row(user_id=9929, rating=4.908054351806641), Row(user_id=14728, rating=4.908054351806641), Row(user_id=80017, rating=4.908054351806641), Row(user_id=53016, rating=4.871701240539551), Row(user_id=82134, rating=4.785018444061279), Row(user_id=65974, rating=4.785018444061279), Row(user_id=17159, rating=4.781094074249268)]"
2932,2744,"[Row(user_id=44993, rating=4.118195533752441), Row(user_id=84818, rating=4.110122203826904), Row(user_id=2934, rating=4.042374134063721), Row(user_id=9284, rating=3.9413375854492188), Row(user_id=53016, rating=3.922084331512451), Row(user_id=86417, rating=3.907658576965332), Row(user_id=77755, rating=3.907658576965332), Row(user_id=78395, rating=3.907658576965332), Row(user_id=9659, rating=3.901719570159912), Row(user_id=14728, rating=3.894514560699463)]"
2933,3004,"[Row(user_id=44993, rating=4.961411476135254), Row(user_id=84818, rating=4.9589433670043945), Row(user_id=2934, rating=4.871418476104736), Row(user_id=9284, rating=4.749240875244141), Row(user_id=53016, rating=4.730964660644531), Row(user_id=78395, rating=4.708789348602295), Row(user_id=77755, rating=4.708789348602295), Row(user_id=86417, rating=4.708789348602295), Row(user_id=9659, rating=4.701984405517578), Row(user_id=14728, rating=4.698164463043213)]"
2934,3255,"[Row(user_id=44993, rating=5.755875110626221), Row(user_id=2934, rating=5.589015007019043), Row(user_id=9284, rating=5.4682159423828125), Row(user_id=54625, rating=5.462121963500977), Row(user_id=59647, rating=5.418051242828369), Row(user_id=84818, rating=5.417901992797852), Row(user_id=78395, rating=5.415580749511719), Row(user_id=77755, rating=5.415580749511719), Row(user_id=86417, rating=5.415580749511719), Row(user_id=10653, rating=5.411077499389648)]"
2935,2216,"[Row(user_id=44993, rating=5.527608394622803), Row(user_id=2934, rating=5.3704633712768555), Row(user_id=9284, rating=5.253417015075684), Row(user_id=54625, rating=5.240195274353027), Row(user_id=84818, rating=5.219661235809326), Row(user_id=86417, rating=5.203151702880859), Row(user_id=77755, rating=5.203151702880859), Row(user_id=78395, rating=5.203151702880859), Row(user_id=59647, rating=5.2018866539001465), Row(user_id=10653, rating=5.19218635559082)]"
2936,767,"[Row(user_id=44993, rating=5.414189338684082), Row(user_id=84818, rating=5.295158386230469), Row(user_id=2934, rating=5.294300556182861), Row(user_id=9284, rating=5.168243408203125), Row(user_id=78395, rating=5.122119426727295), Row(user_id=86417, rating=5.122119426727295), Row(user_id=77755, rating=5.122119426727295), Row(user_id=9659, rating=5.109078884124756), Row(user_id=44164, rating=5.0833282470703125), Row(user_id=50527, rating=5.0833282470703125)]"
2937,1637,"[Row(user_id=44993, rating=5.272154331207275), Row(user_id=2934, rating=5.133459091186523), Row(user_id=84818, rating=5.0384626388549805), Row(user_id=9284, rating=5.018070220947266), Row(user_id=54625, rating=4.978850364685059), Row(user_id=78395, rating=4.971149444580078), Row(user_id=77755, rating=4.971149444580078), Row(user_id=86417, rating=4.971149444580078), Row(user_id=59647, rating=4.956808090209961), Row(user_id=9659, rating=4.952767372131348)]"
2938,1767,"[Row(user_id=44993, rating=5.431038856506348), Row(user_id=2934, rating=5.310530185699463), Row(user_id=84818, rating=5.3103132247924805), Row(user_id=9284, rating=5.184164047241211), Row(user_id=77755, rating=5.137873649597168), Row(user_id=86417, rating=5.137873649597168), Row(user_id=78395, rating=5.137873649597168), Row(user_id=9659, rating=5.124728202819824), Row(user_id=50527, rating=5.098965644836426), Row(user_id=38469, rating=5.098965644836426)]"
2939,2327,"[Row(user_id=44993, rating=5.039211273193359), Row(user_id=2934, rating=4.860784530639648), Row(user_id=54625, rating=4.837465286254883), Row(user_id=27079, rating=4.782219886779785), Row(user_id=10653, rating=4.782219886779785), Row(user_id=25667, rating=4.782219886779785), Row(user_id=12, rating=4.782219886779785), Row(user_id=13119, rating=4.782219886779785), Row(user_id=8208, rating=4.772885322570801), Row(user_id=38871, rating=4.772885322570801)]"
2940,3307,"[Row(user_id=44993, rating=5.0205159187316895), Row(user_id=54625, rating=4.90319299697876), Row(user_id=37637, rating=4.866455554962158), Row(user_id=87617, rating=4.866455554962158), Row(user_id=38871, rating=4.866455554962158), Row(user_id=8208, rating=4.866455554962158), Row(user_id=12, rating=4.832218170166016), Row(user_id=25667, rating=4.832218170166016), Row(user_id=10653, rating=4.832218170166016), Row(user_id=27079, rating=4.832218170166016)]"
2941,3767,"[Row(user_id=44993, rating=5.180323123931885), Row(user_id=84818, rating=5.122427940368652), Row(user_id=2934, rating=5.076048851013184), Row(user_id=9284, rating=4.951937675476074), Row(user_id=86417, rating=4.908759117126465), Row(user_id=78395, rating=4.908759117126465), Row(user_id=77755, rating=4.908759117126465), Row(user_id=9659, rating=4.898984909057617), Row(user_id=53016, rating=4.895362377166748), Row(user_id=52833, rating=4.87227201461792)]"
